timestamps,TP9,AF7,AF8,TP10,Right AUX
1687428436.139,-383.301,27.344,41.992,-35.156,-22.461
1687428436.143,-46.875,25.391,39.551,24.902,-18.555
1687428436.147,421.387,22.461,38.574,95.215,21.973
1687428436.151,392.578,27.344,39.062,82.520,78.613
1687428436.155,-116.699,28.320,41.504,-2.441,58.105
1687428436.159,-404.297,22.949,39.551,-47.363,-13.672
1687428436.163,-128.906,21.973,40.039,3.906,-8.789
1687428436.166,366.699,23.438,38.086,77.637,24.414
1687428436.170,425.293,23.438,32.715,76.172,-5.859
1687428436.174,-57.617,26.367,37.598,3.906,-1.953
1687428436.178,-398.926,27.344,40.527,-43.945,3.418
1687428436.182,-174.805,21.973,38.574,-7.812,-44.434
1687428436.186,325.684,19.531,34.668,65.918,-5.371
1687428436.190,453.125,19.043,35.645,84.473,45.898
1687428436.194,5.859,16.602,43.945,16.602,42.969
1687428436.198,-388.184,13.184,48.340,-39.062,-10.254
1687428436.202,-226.074,14.160,46.387,-2.441,-15.137
1687428436.205,278.809,17.578,43.945,76.660,56.152
1687428436.209,481.445,22.461,41.992,108.398,60.547
1687428436.213,83.496,26.367,42.969,49.316,44.434
1687428436.217,-356.445,24.902,45.410,-20.508,6.348
1687428436.221,-272.461,24.414,47.363,-7.324,22.949
1687428436.225,218.750,25.391,41.016,68.359,63.965
1687428436.229,502.930,26.855,34.668,108.887,77.637
1687428436.233,157.227,28.809,39.551,46.875,46.387
1687428436.237,-331.543,27.832,44.434,-31.738,3.418
1687428436.241,-313.477,25.879,44.434,-17.578,23.438
1687428436.245,156.738,25.879,39.062,56.641,10.742
1687428436.248,500.977,23.926,36.133,102.051,-1.465
1687428436.252,220.703,23.438,39.062,60.547,16.602
1687428436.256,-283.691,27.344,41.504,-23.926,-3.418
1687428436.260,-327.637,28.809,40.039,-34.180,-8.301
