timestamps,TP9,AF7,AF8,TP10,Right AUX
1688994307.968,41.016,34.668,40.527,63.477,67.871
1688994307.972,43.457,41.016,40.527,67.383,105.957
1688994307.976,34.668,37.109,37.598,61.035,65.918
1688994307.980,42.480,33.691,30.762,62.500,26.855
1688994307.984,54.199,41.016,21.973,68.848,43.945
1688994307.988,51.758,42.480,16.602,57.617,46.875
1688994307.992,46.387,41.504,18.555,47.852,-8.789
1688994307.996,45.410,39.551,17.090,55.664,3.418
1688994308.000,58.105,44.922,18.066,53.711,25.391
1688994308.003,56.152,46.387,24.414,49.805,-19.531
1688994308.007,39.062,37.598,23.926,41.504,-34.668
1688994308.011,30.273,36.133,24.414,35.156,18.066
1688994308.015,38.086,37.109,28.809,31.738,29.297
1688994308.019,47.363,41.016,33.203,28.320,-22.949
1688994308.023,33.691,42.969,33.691,24.414,-36.133
1688994308.027,18.066,43.945,25.391,21.973,-4.883
1688994308.031,17.578,45.410,26.855,28.320,27.344
1688994308.035,24.414,46.387,36.133,21.484,48.340
1688994308.039,28.320,43.945,39.062,19.531,-11.230
1688994308.043,16.113,42.480,41.992,39.062,-6.348
1688994308.046,14.160,37.598,43.945,35.645,7.324
1688994308.050,13.184,37.109,48.828,25.879,-38.574
1688994308.054,9.277,42.480,49.316,20.020,-20.996
1688994308.058,18.066,37.109,39.062,24.414,19.043
1688994308.062,25.879,31.738,36.621,44.434,31.250
1688994308.066,31.250,33.203,41.016,50.781,16.602
1688994308.070,25.391,29.297,43.945,42.969,41.992
1688994308.074,19.043,22.461,41.504,34.668,43.457
1688994308.078,16.602,20.508,41.504,38.086,86.426
1688994308.082,18.066,20.996,42.480,50.781,117.676
1688994308.085,27.832,22.949,41.016,41.504,72.754
1688994308.089,13.672,22.949,42.969,29.297,66.406
1688994308.093,8.789,12.695,43.945,24.902,94.727
1688994308.097,12.695,10.254,37.109,21.973,132.812
1688994308.101,16.602,12.695,30.273,26.855,88.867
1688994308.105,20.996,9.766,29.785,25.879,-2.441
1688994308.109,19.043,10.742,27.832,20.020,42.969
1688994308.113,17.090,7.812,29.785,19.531,31.738
1688994308.117,15.137,4.395,33.691,30.762,-6.836
1688994308.121,14.160,6.348,33.691,31.250,3.418
1688994308.125,2.930,11.719,30.762,24.902,21.973
1688994308.128,4.883,18.555,29.297,19.531,31.250
1688994308.132,2.930,17.090,28.320,12.695,54.688
1688994308.136,6.348,17.578,28.320,25.391,62.988
1688994308.140,19.531,28.809,24.902,31.738,84.961
1688994308.144,23.438,37.598,21.973,29.785,105.469
1688994308.148,22.461,42.969,21.484,36.133,49.805
1688994308.152,18.555,47.852,22.461,28.809,79.590
1688994308.156,26.855,53.711,18.555,31.738,46.875
1688994308.160,40.527,51.758,11.719,45.898,-76.660
1688994308.164,36.621,45.410,16.113,48.340,-19.531
1688994308.168,38.086,44.922,23.438,45.410,56.152
1688994308.171,42.480,46.875,22.949,39.551,27.832
1688994308.175,34.668,42.480,19.531,30.273,-24.414
1688994308.179,49.316,39.551,21.973,40.527,-0.488
1688994308.183,53.711,39.551,24.414,51.270,55.176
1688994308.187,41.992,40.039,20.508,44.434,62.988
1688994308.191,43.945,39.551,23.438,39.551,68.848
1688994308.195,48.828,38.574,29.297,40.527,41.992
1688994308.199,56.152,34.180,33.203,48.828,59.570
1688994308.203,51.270,27.832,38.574,47.363,63.477
1688994308.207,41.016,27.832,39.551,41.016,35.645
1688994308.210,41.016,31.738,33.203,37.109,87.891
1688994308.214,34.180,33.203,28.320,35.645,75.195
1688994308.218,20.996,34.180,33.203,37.109,57.617
1688994308.222,18.066,30.273,38.574,40.527,50.293
1688994308.226,9.277,32.227,37.109,40.039,40.527
1688994308.230,12.695,39.551,30.273,32.227,46.387
1688994308.234,18.555,35.156,26.855,34.180,-25.391
1688994308.238,11.230,27.832,26.855,41.992,-33.691
1688994308.242,15.625,29.297,30.762,41.016,52.734
1688994308.246,29.297,37.598,30.762,48.828,36.621
1688994308.250,22.461,38.086,28.809,43.945,38.574
1688994308.253,16.602,34.668,32.715,46.387,40.039
1688994308.257,23.438,31.250,35.645,58.594,22.461
1688994308.261,26.367,27.344,33.691,45.410,49.805
1688994308.265,36.621,30.273,31.250,43.945,-2.441
1688994308.269,38.574,35.156,29.297,42.969,40.527
1688994308.273,23.926,35.645,32.227,41.504,54.688
1688994308.277,22.949,33.691,31.738,46.387,-0.488
1688994308.281,27.344,33.203,28.809,43.457,0.000
1688994308.285,33.691,30.762,32.715,47.852,-12.207
1688994308.289,19.043,26.367,32.227,43.457,-2.441
1688994308.292,7.812,23.438,26.367,31.250,-26.367
1688994308.296,18.555,25.879,22.461,20.020,-7.324
1688994308.300,11.230,29.297,24.414,23.438,72.754
1688994308.304,2.930,27.344,28.320,34.180,64.941
1688994308.308,5.371,30.273,23.438,29.785,-3.418
1688994308.312,-1.953,36.133,19.531,15.137,4.883
1688994308.316,1.953,32.715,23.926,21.484,44.434
1688994308.320,7.324,25.879,25.391,41.016,27.832
1688994308.324,11.719,25.391,24.414,49.316,30.762
1688994308.328,20.996,27.344,23.438,48.828,68.848
1688994308.332,19.043,21.484,30.273,37.598,39.551
1688994308.335,25.879,15.137,36.133,45.410,49.316
1688994308.339,37.109,14.648,32.715,54.199,56.152
1688994308.343,39.062,11.230,31.738,51.270,8.301
1688994308.347,40.039,5.859,30.762,45.410,-34.668
1688994308.351,36.133,10.254,32.715,40.039,-25.391
1688994308.355,25.391,18.555,33.691,44.922,85.449
1688994308.359,15.625,19.531,30.273,38.086,57.617
1688994308.363,20.508,14.648,29.785,37.109,-2.930
1688994308.367,19.531,12.695,31.738,39.062,8.301
1688994308.371,13.672,9.277,35.156,29.785,16.602
1688994308.375,10.254,4.395,36.133,18.066,-9.277
1688994308.378,14.648,5.371,38.574,25.391,-20.020
1688994308.382,25.391,11.230,41.992,38.086,-9.277
1688994308.386,18.066,23.926,44.922,31.738,8.789
1688994308.390,13.672,24.414,43.945,21.973,32.227
1688994308.394,20.508,21.973,42.969,23.926,31.738
1688994308.398,18.066,21.484,49.805,33.691,29.785
1688994308.402,22.949,25.391,50.781,47.363,104.004
1688994308.406,35.156,31.250,48.340,48.828,117.676
1688994308.410,30.762,31.250,52.734,42.969,4.395
1688994308.414,24.414,33.203,53.223,43.457,-18.555
1688994308.417,38.574,29.785,48.340,44.922,67.871
1688994308.421,49.316,31.250,50.293,52.246,47.363
1688994308.425,48.340,32.227,50.781,52.246,46.875
1688994308.429,49.805,29.785,44.434,42.969,58.594
1688994308.433,43.457,29.297,40.527,44.922,28.320
1688994308.437,36.621,20.996,43.945,48.828,39.062
1688994308.441,41.992,19.531,48.828,57.617,-14.160
1688994308.445,43.945,23.926,49.316,55.176,17.578
1688994308.449,30.762,19.531,47.363,51.270,64.453
1688994308.453,27.832,10.254,45.898,43.945,26.855
1688994308.457,30.762,12.207,49.316,36.621,39.062
1688994308.460,25.391,22.949,51.270,45.410,30.762
1688994308.464,22.949,23.438,51.270,45.898,48.828
1688994308.468,18.555,9.277,53.711,39.551,69.824
1688994308.472,19.043,16.602,55.664,44.922,64.453
1688994308.476,12.207,33.691,47.852,40.527,53.711
1688994308.480,7.812,30.273,43.945,24.902,65.430
1688994308.484,1.953,28.809,45.410,21.484,65.918
1688994308.488,8.789,24.902,43.945,20.508,43.457
1688994308.492,7.324,26.367,46.875,16.113,5.371
1688994308.496,-4.395,34.180,46.875,13.672,-38.574
1688994308.500,11.230,31.250,44.922,25.391,38.574
1688994308.503,25.391,25.391,41.992,29.785,96.191
1688994308.507,13.672,21.973,45.410,19.043,40.039
1688994308.511,10.254,20.508,43.457,16.602,-3.906
1688994308.515,17.090,22.461,34.180,18.066,56.641
1688994308.519,20.996,26.367,32.715,23.438,46.387
1688994308.523,32.715,22.949,39.062,32.715,59.082
1688994308.527,33.691,17.578,38.574,39.062,74.219
1688994308.531,32.715,19.043,33.691,41.016,40.527
1688994308.535,33.691,21.484,38.086,39.551,57.617
1688994308.539,32.227,22.949,40.527,45.410,20.996
1688994308.542,35.156,21.973,36.621,53.711,22.461
1688994308.546,22.461,24.902,39.551,53.223,84.961
1688994308.550,9.277,33.203,39.551,43.457,62.012
1688994308.554,19.531,41.016,36.133,32.715,0.488
1688994308.558,24.414,46.387,41.992,41.992,6.348
1688994308.562,28.320,54.688,46.387,53.223,51.758
1688994308.566,39.062,50.293,42.480,49.805,71.777
1688994308.570,38.574,38.574,40.527,44.434,53.711
1688994308.574,32.227,38.086,43.457,39.062,14.648
1688994308.578,36.133,33.203,44.922,47.363,-5.371
1688994308.582,38.574,27.832,40.527,49.805,10.742
1688994308.585,29.297,30.273,39.062,41.504,32.227
1688994308.589,23.926,27.344,44.434,44.434,39.551
1688994308.593,25.391,26.855,47.363,31.250,44.922
1688994308.597,17.578,26.855,47.852,27.344,41.016
1688994308.601,14.648,25.391,47.852,40.527,7.324
1688994308.605,21.484,27.344,41.992,43.945,10.742
1688994308.609,20.996,35.156,40.039,44.434,76.172
1688994308.613,26.367,43.457,41.992,46.387,60.547
1688994308.617,37.598,38.574,41.016,49.805,3.418
1688994308.621,36.133,28.320,27.832,51.270,43.457
1688994308.624,40.039,25.391,24.414,51.270,17.578
1688994308.628,34.668,26.855,27.832,44.434,12.207
1688994308.632,25.391,25.391,27.832,35.156,47.363
1688994308.636,20.508,26.855,27.344,35.156,45.898
1688994308.640,19.531,29.297,26.855,36.133,82.031
1688994308.644,26.855,26.367,24.414,39.551,70.312
1688994308.648,19.531,28.320,20.508,41.504,24.414
1688994308.652,12.207,25.879,22.461,27.344,8.789
1688994308.656,13.184,21.973,20.020,27.344,15.137
1688994308.660,20.508,28.320,18.555,35.645,-31.738
1688994308.664,25.879,34.668,18.555,25.879,33.691
1688994308.667,20.508,32.715,11.230,17.090,76.172
1688994308.671,14.160,32.227,8.789,12.207,31.250
1688994308.675,9.766,35.156,8.789,18.555,35.645
1688994308.679,10.254,36.621,9.766,26.367,45.898
1688994308.683,25.391,38.574,16.113,33.691,56.641
1688994308.687,21.484,38.086,18.555,40.527,58.105
1688994308.691,16.602,33.203,16.113,32.715,69.336
1688994308.695,32.227,34.668,21.484,30.273,19.043
1688994308.699,37.109,41.504,20.020,38.574,-16.113
1688994308.703,35.156,40.039,18.066,46.875,-9.277
1688994308.707,32.227,36.621,26.855,54.688,-17.090
1688994308.710,36.133,32.227,31.250,54.688,35.645
1688994308.714,41.016,30.762,30.273,48.828,30.762
1688994308.718,37.109,33.203,35.156,60.059,8.789
1688994308.722,48.828,32.715,38.086,60.547,22.461
1688994308.726,47.363,30.762,42.969,59.570,47.852
1688994308.730,38.574,22.949,41.504,63.965,24.414
1688994308.734,62.988,23.926,42.969,69.824,-21.973
1688994308.738,38.574,38.574,37.109,42.480,-11.719
1688994308.742,11.230,52.734,23.926,3.418,-28.320
