timestamps,TP9,AF7,AF8,TP10,Right AUX
1689860541.787,53.223,22.949,32.715,33.203,84.961
1689860541.791,56.641,22.949,30.762,45.898,119.141
1689860541.795,44.922,21.973,33.691,44.922,61.035
1689860541.799,36.621,24.414,33.691,36.621,29.297
1689860541.802,40.039,26.855,31.738,38.086,11.230
1689860541.806,55.176,24.902,35.645,48.828,-4.883
1689860541.810,62.500,24.414,41.504,59.082,30.273
1689860541.814,55.664,24.414,41.992,58.105,-10.742
1689860541.818,45.410,23.438,41.992,49.805,-41.992
1689860541.822,41.016,28.809,40.039,45.410,21.484
1689860541.826,50.781,27.832,38.086,51.270,-8.301
1689860541.830,58.594,25.879,40.527,58.594,14.160
1689860541.834,50.293,26.855,40.527,53.223,74.219
1689860541.838,32.715,25.879,37.109,37.598,16.602
1689860541.842,26.855,27.832,37.598,28.320,-64.453
1689860541.845,41.992,29.297,37.109,36.133,-31.738
1689860541.849,49.805,27.832,36.621,44.922,15.137
1689860541.853,36.621,26.855,38.086,44.922,-37.109
1689860541.857,29.297,28.809,37.109,38.574,21.973
1689860541.861,27.344,29.297,35.645,29.297,96.191
1689860541.865,34.668,27.344,34.668,29.297,59.082
1689860541.869,44.922,24.414,34.180,40.527,6.348
1689860541.873,42.480,25.391,33.203,43.945,88.867
1689860541.877,28.809,22.461,33.691,36.133,48.340
1689860541.881,19.531,19.043,34.668,26.367,20.996
1689860541.884,27.344,19.531,32.715,28.809,75.195
1689860541.888,37.598,16.602,34.180,40.039,58.594
1689860541.892,39.062,18.066,33.691,46.875,30.762
1689860541.896,31.738,20.020,34.668,43.945,-0.488
1689860541.900,36.621,21.484,32.715,42.969,51.758
1689860541.904,48.340,25.879,32.715,51.758,61.035
1689860541.908,32.715,24.414,44.922,41.016,26.367
1689860541.912,17.090,18.555,44.922,35.645,5.859
1689860541.916,17.578,15.137,43.457,42.969,19.043
1689860541.920,25.879,16.602,42.480,42.969,35.156
1689860541.924,41.992,20.508,41.016,52.734,15.137
1689860541.927,50.293,20.508,40.039,56.152,0.977
1689860541.931,49.805,23.926,33.691,56.641,3.906
1689860541.935,37.598,24.414,34.180,57.617,83.496
1689860541.939,24.414,20.996,37.109,46.875,75.195
1689860541.943,27.832,22.461,36.133,42.969,7.812
1689860541.947,47.363,21.973,37.598,55.664,41.992
1689860541.951,54.688,22.461,39.062,62.988,52.246
1689860541.955,43.457,23.438,38.086,56.152,34.180
1689860541.959,31.250,22.949,37.598,46.875,43.945
1689860541.963,35.156,24.902,38.574,44.434,53.223
1689860541.967,48.340,20.996,36.133,44.922,-59.082
1689860541.970,50.293,20.020,30.273,51.270,-35.156
1689860541.974,45.410,22.461,30.273,52.246,7.324
1689860541.978,35.645,21.973,35.156,44.922,-22.461
1689860541.982,34.668,22.949,32.715,36.621,-68.848
1689860541.986,46.387,26.367,33.691,39.551,-33.203
1689860541.990,52.246,25.879,37.598,48.828,34.180
1689860541.994,47.363,25.391,36.133,48.340,12.695
1689860541.998,40.039,27.344,39.551,41.992,-6.836
1689860542.002,33.691,25.879,39.551,29.785,-5.859
1689860542.006,41.504,21.973,36.133,26.367,35.645
1689860542.009,52.246,24.414,34.180,41.016,23.926
1689860542.013,46.875,25.391,33.691,45.410,17.578
1689860542.017,36.133,23.438,35.645,35.156,28.809
1689860542.021,31.250,26.855,33.203,27.832,83.984
1689860542.025,40.039,25.391,32.715,31.250,50.293
1689860542.029,53.223,20.508,35.156,42.969,-11.719
1689860542.033,49.316,23.438,34.180,45.898,29.785
1689860542.037,37.598,26.367,33.691,39.062,37.598
1689860542.041,33.203,28.320,34.668,30.273,14.160
1689860542.045,39.062,25.879,35.645,30.762,25.391
1689860542.049,48.828,25.879,34.180,37.109,47.852
1689860542.052,49.316,29.297,35.645,41.504,59.570
1689860542.056,41.504,30.273,35.156,35.645,32.227
1689860542.060,36.133,29.785,33.203,25.391,81.543
1689860542.064,45.410,29.297,35.645,23.438,118.164
1689860542.068,59.570,28.809,35.645,31.738,41.016
1689860542.072,64.941,31.250,33.203,43.945,17.090
1689860542.076,55.664,33.691,35.156,41.504,38.574
1689860542.080,40.527,31.250,33.691,33.203,16.113
1689860542.084,42.480,31.250,33.691,31.738,2.441
1689860542.088,54.199,32.715,39.551,42.969,-4.395
1689860542.092,54.199,29.297,42.480,56.152,21.973
1689860542.095,41.504,24.902,42.969,44.434,14.160
1689860542.099,31.738,27.832,42.480,25.879,-42.480
1689860542.103,36.621,32.227,40.527,27.832,-37.109
1689860542.107,46.387,28.809,38.086,42.969,28.809
1689860542.111,48.340,27.344,39.062,51.270,39.062
1689860542.115,44.434,30.762,40.039,48.340,56.152
1689860542.119,31.250,32.227,41.016,40.039,76.172
1689860542.123,26.855,28.809,41.016,28.320,42.969
1689860542.127,41.992,24.902,40.039,42.480,35.156
1689860542.131,55.176,26.855,41.504,66.406,-3.906
1689860542.134,48.340,28.809,41.504,57.129,21.973
1689860542.138,33.203,28.809,39.551,37.109,-10.742
1689860542.142,35.645,28.320,37.598,34.180,-39.062
1689860542.146,50.781,28.809,34.668,51.758,0.977
1689860542.150,54.199,30.273,34.668,63.965,27.344
1689860542.154,45.410,33.691,36.621,60.059,43.457
1689860542.158,34.180,33.203,36.621,50.293,25.879
1689860542.162,32.227,35.156,38.086,44.434,37.598
1689860542.166,44.922,34.668,34.180,49.316,16.602
1689860542.170,49.805,31.738,32.715,60.059,-27.832
1689860542.174,47.852,31.738,36.621,66.895,76.660
1689860542.177,35.645,30.273,38.086,48.340,115.234
1689860542.181,20.996,27.832,35.645,31.738,30.273
1689860542.185,35.645,28.320,35.645,42.480,-4.395
1689860542.189,53.223,30.273,38.086,53.223,19.531
1689860542.193,49.316,29.785,37.598,55.664,32.715
1689860542.197,38.086,28.809,40.039,50.293,37.109
1689860542.201,34.668,28.809,41.992,32.715,45.898
1689860542.205,40.527,28.809,40.039,35.645,19.531
1689860542.209,48.340,27.344,40.039,50.293,-2.930
1689860542.213,44.922,28.320,38.086,46.387,-11.230
1689860542.216,34.668,28.809,34.668,40.039,0.000
1689860542.220,26.855,25.879,34.668,29.785,29.785
1689860542.224,30.762,24.902,36.133,29.297,24.902
1689860542.228,43.457,24.902,36.133,42.969,43.457
1689860542.232,48.340,24.414,38.574,48.828,24.414
1689860542.236,40.039,23.926,40.039,46.875,-10.254
1689860542.240,30.762,25.391,37.109,45.898,19.531
1689860542.244,40.039,28.809,37.109,49.316,46.875
1689860542.248,54.688,30.273,38.086,53.223,63.477
1689860542.252,57.129,30.762,33.203,53.223,26.855
1689860542.256,56.152,29.297,26.855,47.363,53.711
1689860542.259,53.223,31.250,24.902,38.574,43.457
1689860542.263,44.922,35.156,29.297,30.762,-0.977
1689860542.267,51.270,33.691,33.691,37.598,-18.555
1689860542.271,63.965,32.227,32.715,52.246,-58.594
1689860542.275,54.199,31.250,33.691,51.270,-33.203
1689860542.279,51.758,32.715,36.133,45.410,25.391
1689860542.283,59.082,35.645,32.715,44.434,75.195
1689860542.287,68.359,35.156,29.297,52.734,55.176
1689860542.291,71.777,32.227,28.320,60.547,-11.230
1689860542.295,61.035,29.785,33.203,58.105,-0.488
1689860542.299,48.340,29.785,36.621,48.828,41.504
1689860542.302,44.922,31.738,33.691,40.527,-12.695
1689860542.306,58.594,34.180,33.203,39.062,-36.133
1689860542.310,67.871,34.180,35.156,47.363,-23.438
1689860542.314,58.594,31.738,34.180,54.688,-36.621
1689860542.318,42.969,28.809,31.250,41.992,14.648
1689860542.322,41.992,28.809,31.738,29.785,-18.066
1689860542.326,56.152,29.785,31.250,44.434,-35.645
1689860542.330,59.570,29.297,36.133,57.617,36.621
1689860542.334,52.246,29.297,39.062,55.176,71.289
1689860542.338,48.340,31.250,34.668,40.527,41.504
1689860542.341,47.363,32.715,37.109,36.133,8.789
1689860542.345,59.082,33.203,41.504,47.363,18.066
1689860542.349,67.871,30.273,40.039,55.176,14.648
