timestamps,TP9,AF7,AF8,TP10,Right AUX
1678714566.782,124.023,55.664,58.594,226.074,50.781
1678714566.785,101.562,40.039,58.105,204.102,250.488
1678714566.789,-33.203,38.574,63.477,-0.488,33.203
1678714566.793,-98.633,50.293,68.848,-108.887,-154.785
1678714566.797,-3.418,58.594,68.359,12.695,-120.605
1678714566.801,96.191,65.430,59.570,182.617,31.250
1678714566.805,82.520,61.523,59.082,176.758,202.637
1678714566.809,-29.785,59.082,66.406,-1.953,80.566
1678714566.813,-125.977,53.711,51.270,-146.973,-90.332
1678714566.817,-72.754,37.598,42.480,-54.688,-109.375
1678714566.821,47.363,34.668,49.316,162.598,29.785
1678714566.825,83.984,48.828,58.105,208.496,225.586
1678714566.828,-17.578,61.523,59.082,16.602,64.453
1678714566.832,-129.395,60.547,53.223,-152.344,-131.836
1678714566.836,-95.215,51.270,49.316,-80.078,-153.809
1678714566.840,44.434,47.363,42.969,136.230,-18.555
1678714566.844,111.328,54.688,42.480,216.797,216.309
1678714566.848,12.207,51.270,45.898,56.152,113.281
1678714566.852,-95.703,44.922,53.223,-110.352,-74.707
1678714566.856,-64.453,57.129,57.617,-65.430,-113.281
1678714566.860,61.035,61.523,52.246,139.648,-47.852
1678714566.864,132.324,55.176,55.176,251.953,189.941
1678714566.867,55.176,53.223,51.270,116.699,155.762
1678714566.871,-66.406,56.152,42.480,-81.543,-61.035
1678714566.875,-71.777,59.082,48.828,-83.008,-117.188
1678714566.879,38.574,51.758,55.176,99.609,-62.988
1678714566.883,120.117,52.246,55.176,235.352,153.809
1678714566.887,57.617,53.223,55.176,128.906,174.805
1678714566.891,-66.895,45.410,60.059,-76.660,-39.062
1678714566.895,-88.867,43.457,55.664,-99.609,-151.367
1678714566.899,21.484,46.387,55.664,91.309,-100.098
1678714566.903,106.934,42.969,52.246,250.000,125.000
1678714566.907,63.965,48.828,43.945,153.320,158.203
1678714566.910,-54.199,53.711,47.363,-76.660,-28.809
1678714566.914,-88.379,51.270,51.758,-131.836,-114.258
1678714566.918,5.859,46.875,52.246,40.527,-124.512
1678714566.922,101.074,37.598,47.363,205.078,66.895
1678714566.926,75.195,42.480,50.781,151.367,203.613
1678714566.930,-43.457,59.082,60.547,-41.016,35.156
1678714566.934,-99.609,57.129,57.129,-119.629,-116.211
1678714566.938,-11.719,43.945,43.457,20.020,-119.629
1678714566.942,106.934,44.434,39.062,201.660,83.496
1678714566.946,95.215,53.711,42.969,190.430,214.844
1678714566.950,-21.484,60.547,50.293,-5.859,47.852
1678714566.953,-95.703,58.594,54.199,-119.141,-114.746
1678714566.957,-31.250,50.293,49.316,-3.906,-144.531
1678714566.961,89.355,45.898,42.480,189.941,-10.742
1678714566.965,96.191,46.875,42.480,203.125,145.996
1678714566.969,-11.719,47.363,52.246,13.184,79.590
1678714566.973,-93.750,52.734,53.223,-109.863,-67.871
1678714566.977,-51.270,54.199,48.828,-13.672,-136.719
1678714566.981,70.801,51.270,41.504,174.316,-1.465
1678714566.985,120.605,51.758,40.527,218.750,185.547
1678714566.989,20.020,51.270,46.387,45.898,109.863
1678714566.992,-87.402,54.199,50.293,-114.746,-72.754
1678714566.996,-46.875,54.199,54.199,-54.688,-151.367
1678714567.000,85.938,46.875,50.293,147.461,-21.484
1678714567.004,141.113,52.246,50.293,225.098,180.176
1678714567.008,41.016,64.941,61.035,72.266,121.094
1678714567.012,-87.891,54.688,60.059,-104.980,-92.773
1678714567.016,-70.312,48.828,56.641,-63.965,-111.328
1678714567.020,58.105,54.199,52.246,140.625,-19.531
