timestamps,TP9,AF7,AF8,TP10,Right AUX
1689861618.704,5.859,37.109,44.922,38.574,62.012
1689861618.708,14.648,33.691,43.457,-3.418,60.547
1689861618.712,17.578,31.738,39.062,20.020,54.688
1689861618.716,-2.930,42.480,39.062,47.363,22.949
1689861618.719,-9.766,43.457,41.992,44.922,48.340
1689861618.723,7.324,34.180,40.527,14.160,22.949
1689861618.727,33.691,38.574,40.527,11.719,-13.672
1689861618.731,48.340,40.039,41.016,41.992,-37.598
1689861618.735,18.066,37.109,42.480,56.641,-28.809
1689861618.739,-3.906,35.645,43.945,9.277,32.715
1689861618.743,8.301,41.992,43.945,-20.508,14.160
1689861618.747,20.996,46.875,46.875,38.086,-3.906
1689861618.751,42.969,42.480,51.758,78.125,58.105
1689861618.755,44.922,38.086,49.805,55.664,100.586
1689861618.759,10.742,31.738,44.922,7.812,76.172
1689861618.762,8.301,34.180,46.387,-24.902,83.496
1689861618.766,35.156,37.109,47.363,8.789,75.195
1689861618.770,47.363,35.156,46.387,41.992,32.715
1689861618.774,22.949,35.156,50.781,77.148,-25.879
1689861618.778,9.766,36.133,51.270,106.934,15.625
1689861618.782,24.902,37.109,52.246,104.004,-8.301
1689861618.786,29.785,37.598,53.711,91.309,-34.668
1689861618.790,36.133,38.574,46.387,-7.324,13.672
1689861618.794,27.832,41.016,44.434,29.785,1.953
1689861618.798,19.531,39.062,47.363,119.629,1.953
1689861618.801,23.926,34.668,44.922,-17.090,27.832
1689861618.805,36.621,37.109,46.387,-83.008,74.219
1689861618.809,27.344,38.086,53.223,9.766,46.387
1689861618.813,18.555,36.621,50.293,26.855,29.297
1689861618.817,27.344,32.715,44.434,-19.531,46.387
1689861618.821,33.203,31.250,48.340,-9.766,16.113
1689861618.825,43.945,33.691,50.293,8.301,34.668
1689861618.829,40.527,35.156,45.410,1.953,53.711
1689861618.833,16.602,34.180,46.387,-9.277,61.523
1689861618.837,45.898,32.227,52.246,9.766,66.895
1689861618.841,67.871,35.156,52.734,33.691,43.945
1689861618.844,-1.953,30.762,53.223,14.648,40.527
1689861618.848,-21.973,31.250,54.688,-12.695,18.555
1689861618.852,7.324,36.133,54.199,3.418,-15.137
1689861618.856,17.090,36.621,54.199,40.527,-11.719
1689861618.860,23.926,35.156,57.129,21.973,-36.621
1689861618.864,25.879,35.645,57.617,-17.090,0.977
1689861618.868,36.133,36.621,50.293,-4.395,61.035
1689861618.872,31.250,36.133,48.828,18.555,47.363
1689861618.876,13.672,34.180,50.293,2.441,27.832
1689861618.880,20.996,33.203,50.293,-19.531,20.020
1689861618.883,29.297,36.133,50.781,-21.973,40.039
1689861618.887,41.992,36.621,48.340,-19.531,6.348
1689861618.891,68.848,37.109,45.898,34.180,39.062
1689861618.895,72.266,39.062,45.898,34.180,57.129
1689861618.899,48.340,40.527,45.898,20.508,41.992
1689861618.903,23.926,39.062,46.387,40.039,28.320
1689861618.907,32.227,39.062,49.805,40.039,23.438
1689861618.911,50.781,40.039,54.199,37.598,47.363
1689861618.915,66.406,39.551,53.711,1.953,60.059
