timestamps,TP9,AF7,AF8,TP10,Right AUX
1687169487.476,24.902,56.641,41.504,-104.980,1.953
1687169487.480,26.367,58.594,42.480,-109.375,11.719
1687169487.484,17.578,60.547,42.969,-127.441,25.879
1687169487.487,8.301,63.477,41.016,-131.836,24.902
1687169487.491,27.832,65.430,38.574,-128.418,8.789
1687169487.495,47.363,64.941,39.551,-119.629,-11.230
1687169487.499,49.316,62.012,45.410,-107.422,21.484
1687169487.503,34.180,60.547,44.922,-104.492,16.602
1687169487.507,28.809,61.035,42.969,-107.422,19.043
1687169487.511,39.062,59.570,43.457,-108.398,57.129
1687169487.515,37.109,57.129,42.969,-108.398,72.754
1687169487.519,33.203,56.641,40.527,-117.676,15.137
1687169487.523,38.574,60.547,40.039,-126.953,-0.977
1687169487.527,38.574,62.988,45.898,-115.234,36.133
1687169487.530,19.043,64.453,47.363,-121.094,60.547
1687169487.534,35.156,68.359,44.434,-130.371,77.637
1687169487.538,44.434,64.453,42.969,-111.816,55.664
1687169487.542,52.246,64.941,40.039,-106.934,36.621
1687169487.546,33.691,64.453,43.457,-108.887,25.391
1687169487.550,15.137,65.918,41.992,-106.445,32.715
1687169487.554,61.035,72.266,35.645,-103.027,46.387
1687169487.558,69.824,70.801,41.016,-92.285,51.758
1687169487.562,54.199,67.383,45.410,-84.961,30.273
1687169487.566,47.852,67.383,44.434,-87.891,3.906
1687169487.569,50.781,69.336,44.434,-84.961,-43.457
1687169487.573,50.781,67.383,43.945,-84.961,-11.719
1687169487.577,42.480,69.336,40.527,-87.402,52.246
1687169487.581,37.598,69.824,39.551,-86.426,40.039
1687169487.585,34.668,68.359,41.016,-86.914,33.691
1687169487.589,46.875,71.289,41.992,-92.773,15.625
1687169487.593,46.875,70.312,38.574,-94.238,-7.812
1687169487.597,54.688,66.895,39.062,-100.586,24.902
1687169487.601,63.965,67.871,41.016,-95.215,41.992
1687169487.605,49.316,68.359,38.574,-83.496,89.844
1687169487.609,45.410,65.430,38.086,-84.473,52.734
1687169487.612,36.621,64.453,37.109,-70.312,53.711
1687169487.616,22.461,63.965,37.598,-62.500,67.383
1687169487.620,35.645,62.988,39.062,-57.617,17.090
1687169487.624,36.133,64.941,38.574,-67.383,58.594
1687169487.628,37.598,66.895,40.527,-67.383,63.965
1687169487.632,36.621,65.918,43.457,-61.035,27.832
1687169487.636,18.066,66.406,41.504,-68.359,13.184
1687169487.640,41.016,67.871,36.621,-79.102,-31.250
1687169487.644,45.898,65.430,34.180,-72.754,19.531
1687169487.648,35.645,62.988,37.109,-65.430,20.508
1687169487.651,41.016,69.824,34.668,-94.727,-6.836
1687169487.655,40.039,70.312,31.738,-95.703,39.551
1687169487.659,43.457,66.406,33.203,-88.867,73.730
1687169487.663,43.945,67.383,31.738,-101.562,93.750
1687169487.667,37.598,69.824,32.227,-81.543,74.219
1687169487.671,45.410,75.195,39.551,-54.688,2.930
1687169487.675,30.762,72.266,41.016,-37.598,-15.137
1687169487.679,10.742,64.941,36.133,-31.738,14.648
1687169487.683,35.156,66.895,33.691,-36.621,-19.043
1687169487.687,36.621,72.754,35.645,-35.156,-29.297
1687169487.691,46.875,75.684,40.527,-36.133,28.809
1687169487.694,59.570,74.707,40.527,-40.039,14.160
1687169487.698,45.410,68.848,39.062,-30.273,-28.320
1687169487.702,40.527,68.848,39.551,-37.109,17.578
1687169487.706,35.156,66.895,37.598,-46.387,35.156
1687169487.710,32.227,64.453,37.598,-34.180,31.250
1687169487.714,22.949,62.500,43.945,-22.461,45.898
1687169487.718,17.578,58.594,46.387,-24.902,25.391
1687169487.722,19.531,60.059,39.551,-47.363,-15.625
1687169487.726,22.461,56.152,42.969,-45.410,30.762
1687169487.730,14.648,57.617,48.340,-39.062,99.609
1687169487.734,17.578,56.641,40.039,-52.734,77.148
1687169487.737,26.367,57.129,40.039,-47.852,82.031
1687169487.741,16.113,60.547,43.945,-45.898,26.855
1687169487.745,18.066,56.641,42.969,-44.922,3.418
1687169487.749,23.926,57.617,40.527,-40.039,104.492
1687169487.753,28.320,63.477,39.551,-56.152,54.688
1687169487.757,6.836,59.570,45.898,-52.734,6.836
1687169487.761,17.090,59.082,45.898,-40.039,30.273
1687169487.765,24.414,61.523,38.574,-49.805,22.461
1687169487.769,5.371,56.152,38.574,-42.969,12.695
1687169487.773,19.043,57.129,36.621,-34.668,32.715
1687169487.777,41.504,60.547,35.156,-21.484,14.648
1687169487.780,35.156,61.035,37.109,-16.113,12.207
1687169487.784,9.277,61.523,33.203,-35.645,38.086
1687169487.788,-1.953,60.547,29.785,-36.133,80.566
1687169487.792,16.602,65.430,36.133,-13.672,56.152
1687169487.796,62.988,100.586,73.242,29.785,-34.180
1687169487.800,87.402,127.930,108.887,75.684,33.691
1687169487.804,92.285,131.348,109.375,66.895,59.570
1687169487.808,100.098,135.254,106.445,52.734,-0.488
1687169487.812,79.590,131.836,111.328,56.152,-12.695
1687169487.816,60.059,122.559,109.863,49.316,30.762
1687169487.819,68.848,119.629,100.098,54.688,4.883
1687169487.823,59.082,118.652,95.703,64.941,-10.254
1687169487.827,50.293,115.723,97.168,62.012,12.207
1687169487.831,56.152,112.793,93.750,55.664,34.668
1687169487.835,62.988,109.375,91.797,63.965,84.961
1687169487.839,71.777,108.887,87.402,71.777,56.641
1687169487.843,64.453,111.328,84.961,70.801,17.090
1687169487.847,53.223,107.910,88.379,71.777,44.434
1687169487.851,61.035,102.539,85.449,77.148,136.230
1687169487.855,46.875,100.098,80.566,56.152,78.613
1687169487.859,20.508,97.168,78.613,32.715,56.641
1687169487.862,36.621,96.680,73.242,36.133,101.074
1687169487.866,45.898,94.727,72.754,42.480,30.762
1687169487.870,42.480,90.820,72.266,44.922,-17.578
1687169487.874,28.320,91.309,64.453,26.855,-7.812
1687169487.878,11.719,90.332,64.453,14.160,-0.977
1687169487.882,27.344,87.402,69.336,23.926,-11.230
1687169487.886,32.227,86.914,70.312,17.090,-9.277
1687169487.890,33.203,86.426,67.383,22.949,11.230
1687169487.894,41.504,87.402,65.918,29.785,-12.207
1687169487.898,49.316,89.844,65.430,23.438,0.488
1687169487.902,46.875,86.914,61.523,31.250,43.945
1687169487.905,32.227,79.590,63.965,32.227,31.250
