timestamps,TP9,AF7,AF8,TP10,Right AUX
1689934107.271,21.484,38.086,22.461,-29.297,-9.277
1689934107.274,22.461,35.645,21.973,-22.461,88.379
1689934107.278,35.156,31.250,25.391,17.090,76.172
1689934107.282,35.645,26.855,26.367,58.594,1.465
1689934107.286,23.438,21.484,26.855,54.688,55.664
1689934107.290,22.461,21.973,23.926,-5.859,122.559
1689934107.294,20.996,25.879,27.344,-30.762,66.406
1689934107.298,22.949,19.531,32.227,16.113,20.020
1689934107.302,38.086,14.648,28.320,70.801,56.641
1689934107.306,38.086,16.113,22.461,60.547,41.016
1689934107.310,31.250,17.578,24.414,8.301,10.742
1689934107.314,25.879,20.508,26.855,-18.555,38.574
1689934107.318,21.484,21.484,23.438,14.648,100.098
1689934107.321,39.062,25.391,23.438,70.801,83.008
1689934107.325,47.852,27.344,27.832,71.777,58.594
